const,inflection,rate,b_asymptote,pop_density,id
-0.10829811924371777,0.019348759336729478,0.0027792476141699426,0.7994442295841429,-0.16715214890465627,1KME5487N8488
-0.12645842497850243,0.018858291183924937,0.0024443217072782236,0.8107390136526463,-0.13302159921860568,1KME5487N8489
-0.17015346494701453,0.01681547234478798,0.0015521507355962913,0.7709282504956804,-0.07946647021523667,1KME5487N8492
-0.16301974157332874,0.016155547479757733,0.0012109083284186305,0.7581669197061435,-0.09619974045404582,1KME5487N8493
-0.1171789491136685,0.014855974170616825,0.0007588831017613577,0.7809149986438447,-0.19255570314361645,1KME5487N8495
-0.08283245094546345,0.014286032095663561,0.0005561205630778185,0.7694278884043549,-0.25207157257653706,1KME5487N8496
-0.032176721019881484,0.013749679568921988,0.0008074710425997065,0.8913376121953039,-0.29780155525416696,1KME5487N8497
0.03249578563536907,0.012983953288843633,0.0016112220225463782,1.1164920161014316,-0.33892606998112307,1KME5487N8499
0.04533759195843965,0.012944510308521702,0.0019934426332853263,1.549536055457589,-0.33326679416925103,1KME5487N8500
0.047535810696442055,0.013090117467122839,0.0023375213450848014,1.4267377343563283,-0.3121391284560605,1KME5487N8501
0.04604583854155346,0.013395024392889959,0.0026502097635969627,1.13917731142789,-0.37121910042073125,1KME5487N8502
0.04406615015885383,0.01351305187581299,0.0029326686419475978,0.9879663149686108,-0.34832725273463566,1KME5487N8503
0.04426013888261227,0.01377594992591723,0.003180285624329704,0.9390640736825364,-0.3077779999347718,1KME5487N8504
-0.1308541856686331,0.018156258276007444,0.0020857533608167646,0.8467345158512963,-0.08326661978508829,1KME5488N8490
-0.16013726417427934,0.016840005347142844,0.001573958344649066,0.780820260370822,-0.09932912226491246,1KME5488N8492
-0.10360381514471032,0.015080314391976123,0.0009017005615374022,0.7852601796277673,-0.16676143069751795,1KME5488N8495
-0.04504237160634774,0.014115979912394326,0.0008523546273865733,0.9014874086279882,-0.24436745584207425,1KME5488N8497
0.007348621375007289,0.013523418361444996,0.0015860991802222955,1.1787413745064625,-0.3166552181489951,1KME5488N8499
0.046881874172792805,0.013427941002751078,0.002279638901746958,1.2528498638279817,-0.3581317986448564,1KME5488N8501
0.04237707197202997,0.01373227181666101,0.002843634661703815,0.9931959156212676,-0.3287102665731915,1KME5488N8503
0.042395045443972365,0.013904039369387288,0.003086006131458552,0.9864547293847511,-0.29530252353842074,1KME5488N8504
0.05656641693320661,0.014336707272068256,0.00349683486227395,0.9833313795913895,-0.2262767620800875,1KME5488N8506
0.007097796995452195,0.013745496841809566,0.0019259973075290266,1.243592835890124,-0.2757799415910021,1KME5489N8500
0.040361859421206014,0.014121772877044934,0.00301606182808991,1.0090451673366456,-0.26882372973604723,1KME5489N8504
-0.0691517570294307,0.015152324920727935,0.0011284542918016476,0.8831628629145786,-0.16496382553294495,1KME5490N8496
